time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration
2010-11-06,1,30.5,19.1,24.7,27.5,0.0,0.0,0.0,7.7,3.51
2010-11-07,1,30.2,18.5,23.9,26.0,0.0,0.0,0.0,7.6,3.52
2010-11-08,1,30.1,18.2,23.9,26.1,0.0,0.0,0.0,6.9,3.45
2010-11-09,1,30.3,17.6,24.1,26.3,0.0,0.0,0.0,6.9,3.34
2010-11-10,0,29.8,17.4,23.7,26.0,0.0,0.0,0.0,7.5,3.35
2010-11-11,1,28.8,18.4,23.5,26.5,0.0,0.0,0.0,6.2,3.11
2010-11-12,2,27.8,19.0,23.2,26.0,0.0,0.0,0.0,5.9,2.55
2010-11-13,0,28.1,18.5,23.1,24.9,0.0,0.0,0.0,6.6,2.82
2010-11-14,0,28.9,18.3,23.5,25.4,0.0,0.0,0.0,6.1,3.13
2010-11-15,1,29.0,18.2,23.5,25.4,0.0,0.0,0.0,6.2,3.09
2010-11-16,0,28.4,18.4,23.2,24.9,0.0,0.0,0.0,5.9,3.04
2010-11-17,2,28.0,18.1,23.1,25.1,0.0,0.0,0.0,6.1,2.86
2010-11-18,2,28.2,18.6,23.4,25.3,0.0,0.0,0.0,5.9,2.84
2010-11-19,53,27.5,19.0,23.1,26.0,2.6,2.6,10.0,8.2,2.49
2010-11-20,53,25.0,19.4,21.3,24.4,4.6,4.6,13.0,6.4,1.66
2010-11-21,1,26.4,15.6,20.8,22.5,0.0,0.0,0.0,6.6,2.58
2010-11-22,0,26.0,15.2,20.6,21.1,0.0,0.0,0.0,7.1,2.86
2010-11-23,0,26.5,15.7,20.9,22.3,0.0,0.0,0.0,6.0,2.87
2010-11-24,1,27.0,15.9,22.2,23.5,0.0,0.0,0.0,6.4,2.89
2010-11-25,2,27.0,17.4,22.3,23.9,0.0,0.0,0.0,6.3,2.72
2010-11-26,2,26.1,17.8,21.9,23.5,0.0,0.0,0.0,6.4,2.43
2010-11-27,2,26.0,17.3,21.6,23.1,0.0,0.0,0.0,6.6,2.25
2010-11-28,3,26.6,17.1,21.8,23.6,0.0,0.0,0.0,6.1,2.57
2010-11-29,2,27.6,16.8,22.3,24.3,0.0,0.0,0.0,7.9,2.83
2010-11-30,0,26.4,15.8,20.7,21.4,0.0,0.0,0.0,7.5,2.99
2010-12-01,0,27.3,14.4,20.6,21.0,0.0,0.0,0.0,7.8,2.99
2010-12-02,0,27.6,13.9,20.3,20.4,0.0,0.0,0.0,8.4,3.17
2010-12-03,0,28.2,13.4,20.6,20.5,0.0,0.0,0.0,7.6,3.26
2010-12-04,1,28.5,13.3,21.0,21.2,0.0,0.0,0.0,7.7,3.21
2010-12-05,3,29.0,13.4,22.4,23.0,0.0,0.0,0.0,8.8,3.11
2010-12-06,51,26.5,19.3,22.5,23.7,0.1,0.1,1.0,6.7,1.43
2010-12-07,2,25.7,20.1,22.3,24.6,0.0,0.0,0.0,5.8,0.86
2010-12-08,61,28.8,20.1,23.0,25.7,9.4,9.4,13.0,4.6,1.36
2010-12-09,63,21.4,19.7,20.6,23.8,15.7,15.7,12.0,5.2,0.5
2010-12-10,2,25.1,19.2,21.7,24.5,0.0,0.0,0.0,6.1,1.86
2010-12-11,0,26.1,15.0,20.6,22.5,0.0,0.0,0.0,9.3,2.58
2010-12-12,0,23.7,13.3,17.9,18.1,0.0,0.0,0.0,9.0,2.68
2010-12-13,1,23.7,12.9,18.0,18.4,0.0,0.0,0.0,6.4,2.57
2010-12-14,0,23.1,12.6,17.9,18.6,0.0,0.0,0.0,5.6,2.5
2010-12-15,0,23.1,12.1,17.1,17.6,0.0,0.0,0.0,7.1,2.55
2010-12-16,2,25.5,11.8,18.6,19.6,0.0,0.0,0.0,5.8,2.67
2010-12-17,1,24.7,11.9,18.3,19.3,0.0,0.0,0.0,4.8,2.63
2010-12-18,0,24.1,12.4,18.1,18.5,0.0,0.0,0.0,5.6,2.64
2010-12-19,0,24.3,11.4,17.8,18.3,0.0,0.0,0.0,6.0,2.66
2010-12-20,0,24.5,11.0,17.4,17.6,0.0,0.0,0.0,7.1,2.72
2010-12-21,0,24.0,11.1,17.2,17.5,0.0,0.0,0.0,6.0,2.67
2010-12-22,0,22.7,10.7,16.4,16.5,0.0,0.0,0.0,6.4,2.6
2010-12-23,1,22.7,10.5,16.3,16.4,0.0,0.0,0.0,5.9,2.54
2010-12-24,1,22.7,10.5,16.5,16.7,0.0,0.0,0.0,7.0,2.57
2010-12-25,2,22.3,10.4,16.6,16.8,0.0,0.0,0.0,6.1,2.48
2010-12-26,1,23.1,11.3,17.2,17.6,0.0,0.0,0.0,6.5,2.51
2010-12-27,0,23.4,10.9,17.0,17.4,0.0,0.0,0.0,6.7,2.65
2010-12-28,1,23.4,10.9,17.3,17.7,0.0,0.0,0.0,4.9,2.61
2010-12-29,0,23.6,10.7,17.2,17.5,0.0,0.0,0.0,6.5,2.69
2010-12-30,0,24.2,10.9,17.7,18.3,0.0,0.0,0.0,5.8,2.67
2010-12-31,2,23.9,11.8,17.5,17.9,0.0,0.0,0.0,4.8,2.49
2011-01-01,53,23.9,11.5,18.8,19.6,1.9,1.9,7.0,8.4,2.45
2011-01-02,51,23.2,12.2,17.6,18.4,0.2,0.2,2.0,5.6,2.34
2011-01-03,0,23.0,10.8,16.6,16.7,0.0,0.0,0.0,6.8,2.67
2011-01-04,1,23.6,10.8,17.3,17.9,0.0,0.0,0.0,6.4,2.68
2011-01-05,1,23.8,11.3,17.6,18.2,0.0,0.0,0.0,6.9,2.75
2011-01-06,2,24.7,11.6,17.9,18.3,0.0,0.0,0.0,7.3,2.81
2011-01-07,0,25.2,11.2,18.4,18.8,0.0,0.0,0.0,4.7,2.9
2011-01-08,0,25.2,13.3,18.6,18.8,0.0,0.0,0.0,6.5,2.87
2011-01-09,1,23.7,12.8,17.7,17.9,0.0,0.0,0.0,6.4,2.1
2011-01-10,1,23.3,10.0,16.7,17.0,0.0,0.0,0.0,7.1,2.76
2011-01-11,1,21.5,9.4,15.1,14.9,0.0,0.0,0.0,6.6,2.57
2011-01-12,2,21.3,9.1,15.4,15.1,0.0,0.0,0.0,7.1,2.63
2011-01-13,3,20.6,9.4,15.1,14.8,0.0,0.0,0.0,6.9,2.52
2011-01-14,2,20.4,9.7,15.0,14.5,0.0,0.0,0.0,5.9,2.22
2011-01-15,1,22.0,9.4,15.5,15.4,0.0,0.0,0.0,6.4,2.73
2011-01-16,61,19.7,10.9,15.9,16.6,15.6,15.6,18.0,6.2,1.72
2011-01-17,51,19.6,10.9,14.9,14.8,0.1,0.1,1.0,6.4,2.0
2011-01-18,2,19.3,8.4,13.9,13.1,0.0,0.0,0.0,7.1,2.58
2011-01-19,0,20.3,8.1,14.5,13.8,0.0,0.0,0.0,6.4,2.68
2011-01-20,1,21.5,9.1,14.9,14.2,0.0,0.0,0.0,7.8,2.74
2011-01-21,0,20.9,8.0,14.6,13.8,0.0,0.0,0.0,7.1,2.69
2011-01-22,3,20.9,9.2,15.4,15.1,0.0,0.0,0.0,5.2,2.57
2011-01-23,2,21.4,10.7,15.6,15.4,0.0,0.0,0.0,5.9,2.52
2011-01-24,2,22.5,10.2,16.0,16.0,0.0,0.0,0.0,7.0,2.78
2011-01-25,1,23.6,10.5,16.9,17.1,0.0,0.0,0.0,6.4,2.97
2011-01-26,0,24.7,11.3,17.8,18.3,0.0,0.0,0.0,6.9,3.11
2011-01-27,1,24.8,12.5,18.2,18.6,0.0,0.0,0.0,7.6,2.96
2011-01-28,0,23.5,11.2,17.4,16.8,0.0,0.0,0.0,7.4,3.2
2011-01-29,0,23.8,11.6,16.8,16.4,0.0,0.0,0.0,6.5,3.25
2011-01-30,1,24.7,11.1,17.7,17.7,0.0,0.0,0.0,6.1,3.18
2011-01-31,1,24.2,12.3,18.0,18.5,0.0,0.0,0.0,7.6,2.58
2011-02-01,3,24.2,12.0,18.5,18.8,0.0,0.0,0.0,6.9,2.98
2011-02-02,2,25.3,13.3,19.0,19.6,0.0,0.0,0.0,6.9,3.19
2011-02-03,0,26.7,12.8,19.2,20.1,0.0,0.0,0.0,7.2,3.35
2011-02-04,0,27.3,12.7,19.8,20.5,0.0,0.0,0.0,7.6,3.5
2011-02-05,0,27.2,11.9,19.4,19.7,0.0,0.0,0.0,7.7,3.59
2011-02-06,0,26.4,11.8,18.9,18.8,0.0,0.0,0.0,7.2,3.49
2011-02-07,1,26.0,12.4,19.0,18.9,0.0,0.0,0.0,6.4,3.36
2011-02-08,1,26.6,14.0,20.1,21.2,0.0,0.0,0.0,6.0,3.4
2011-02-09,0,27.5,12.7,20.3,21.5,0.0,0.0,0.0,8.9,3.55
2011-02-10,0,26.5,12.1,19.2,19.0,0.0,0.0,0.0,6.9,3.78
2011-02-11,0,25.9,11.9,18.4,18.2,0.0,0.0,0.0,7.4,3.68
2011-02-12,0,25.8,11.7,18.9,18.7,0.0,0.0,0.0,6.7,3.51
2011-02-13,1,26.3,12.3,19.4,19.2,0.0,0.0,0.0,6.4,3.47
2011-02-14,1,26.9,13.4,20.2,20.2,0.0,0.0,0.0,6.0,3.52
2011-02-15,53,27.8,14.3,21.8,23.2,1.0,1.0,3.0,5.4,3.57
2011-02-16,61,27.8,17.0,22.2,23.9,2.4,2.4,3.0,6.2,3.11
2011-02-17,53,26.3,16.0,20.6,22.3,0.8,0.8,3.0,9.1,3.08
2011-02-18,2,25.5,14.9,19.7,20.4,0.0,0.0,0.0,10.5,3.54
2011-02-19,1,26.1,14.5,19.9,20.3,0.0,0.0,0.0,10.0,3.41
2011-02-20,3,26.9,15.7,20.6,21.2,0.0,0.0,0.0,7.8,3.51
2011-02-21,51,24.8,16.6,20.1,20.2,0.1,0.1,1.0,5.7,2.1
2011-02-22,0,27.0,15.7,20.8,21.0,0.0,0.0,0.0,8.8,3.94
2011-02-23,0,28.2,14.2,20.6,21.3,0.0,0.0,0.0,6.9,4.03
2011-02-24,0,28.7,14.0,21.0,21.6,0.0,0.0,0.0,7.3,4.18
2011-02-25,1,29.0,14.5,21.3,21.7,0.0,0.0,0.0,7.2,4.14
2011-02-26,1,29.0,14.4,21.5,21.8,0.0,0.0,0.0,7.3,4.03
2011-02-27,0,29.5,14.5,21.7,21.9,0.0,0.0,0.0,13.2,4.58
2011-02-28,0,28.4,13.3,20.9,20.8,0.0,0.0,0.0,7.6,4.43
2011-03-01,0,29.4,12.6,21.2,21.8,0.0,0.0,0.0,7.9,4.38
2011-03-02,0,30.0,14.3,22.3,23.3,0.0,0.0,0.0,8.2,4.46
2011-03-03,0,30.2,15.4,22.8,23.8,0.0,0.0,0.0,8.7,4.48
2011-03-04,0,30.7,15.8,23.3,24.7,0.0,0.0,0.0,10.4,4.47
2011-03-05,0,31.2,16.6,24.2,25.5,0.0,0.0,0.0,13.6,4.71
2011-03-06,0,32.4,15.2,23.9,24.7,0.0,0.0,0.0,13.5,5.06
2011-03-07,0,30.6,14.9,22.7,23.0,0.0,0.0,0.0,9.7,4.81
2011-03-08,0,30.6,14.8,23.0,23.2,0.0,0.0,0.0,8.1,4.71
2011-03-09,1,31.9,15.5,24.2,24.7,0.0,0.0,0.0,9.9,4.98
2011-03-10,2,32.6,18.1,25.3,26.2,0.0,0.0,0.0,9.4,4.3
2011-03-11,55,31.4,18.7,24.8,27.1,2.2,2.2,4.0,8.4,4.37
2011-03-12,61,29.3,18.7,22.9,25.4,4.3,4.3,6.0,7.8,3.78
2011-03-13,51,29.4,18.4,23.5,25.6,0.3,0.3,2.0,9.7,4.12
2011-03-14,51,30.3,18.1,23.9,25.0,0.4,0.4,2.0,9.0,4.35
2011-03-15,51,31.9,17.7,24.1,24.7,0.2,0.2,1.0,9.1,4.53
2011-03-16,0,32.8,16.5,24.6,24.2,0.0,0.0,0.0,8.7,5.59
2011-03-17,55,29.7,18.2,24.1,25.9,1.4,1.4,2.0,6.6,4.31
2011-03-18,61,24.5,18.9,21.0,23.6,19.6,19.6,22.0,7.9,2.22
2011-03-19,63,26.1,19.8,22.3,26.0,32.2,32.2,24.0,7.9,1.48
2011-03-20,63,27.7,21.2,24.0,27.9,24.4,24.4,24.0,6.1,2.16
2011-03-21,61,31.4,22.0,25.1,28.8,21.2,21.2,24.0,14.0,3.19
2011-03-22,55,29.5,20.7,25.0,28.8,5.1,5.1,13.0,11.6,4.08
2011-03-23,53,28.4,20.6,24.1,27.9,4.7,4.7,10.0,5.6,2.83
2011-03-24,63,30.6,20.8,25.4,29.0,7.5,7.5,8.0,8.8,4.21
2011-03-25,61,28.7,20.0,24.0,27.4,3.7,3.7,6.0,8.0,3.53
2011-03-26,63,28.6,19.0,23.0,26.3,9.9,9.9,12.0,8.7,3.81
2011-03-27,51,28.2,18.8,23.3,26.9,1.3,1.3,7.0,8.4,4.13
2011-03-28,53,29.4,19.2,23.7,26.6,0.7,0.7,1.0,8.3,3.8
2011-03-29,63,25.7,19.2,21.9,24.4,19.4,19.4,18.0,8.8,3.07
2011-03-30,63,21.9,19.2,20.2,22.8,38.8,38.8,24.0,8.0,1.43
2011-03-31,63,21.1,19.2,20.3,23.4,33.6,33.6,20.0,6.4,0.83
2011-04-01,51,26.8,19.6,22.6,26.0,2.5,2.5,11.0,7.2,3.16
2011-04-02,53,26.8,19.3,22.9,26.4,3.5,3.5,12.0,7.2,3.3
2011-04-03,51,28.9,20.0,24.3,28.3,0.3,0.3,2.0,5.7,3.96
2011-04-04,63,29.4,20.8,24.9,29.2,8.6,8.6,4.0,9.5,4.15
2011-04-05,51,28.9,20.7,24.4,28.1,0.4,0.4,3.0,7.6,3.35
2011-04-06,2,29.2,17.5,23.7,27.0,0.0,0.0,0.0,9.5,4.9
2011-04-07,0,30.0,17.5,24.1,27.3,0.0,0.0,0.0,6.0,4.86
2011-04-08,1,30.7,18.6,25.3,28.6,0.0,0.0,0.0,6.5,5.05
2011-04-09,53,31.9,20.0,26.1,29.8,0.5,0.5,1.0,7.9,4.99
2011-04-10,51,32.1,20.0,25.9,30.1,0.3,0.3,1.0,8.8,4.69
2011-04-11,51,31.7,19.0,25.6,28.5,0.1,0.1,1.0,7.6,5.11
2011-04-12,1,31.6,19.4,25.8,29.3,0.0,0.0,0.0,7.1,5.03
2011-04-13,63,32.5,21.2,26.6,30.9,6.9,6.9,6.0,11.4,4.66
2011-04-14,63,29.6,21.1,24.5,28.9,16.9,16.9,12.0,7.2,3.96
2011-04-15,61,29.9,21.2,24.9,29.1,4.1,4.1,7.0,6.8,3.83
2011-04-16,63,30.8,21.4,25.8,30.5,7.7,7.7,8.0,7.6,4.57
2011-04-17,51,30.7,21.4,26.3,31.4,0.3,0.3,2.0,6.3,4.54
2011-04-18,51,30.9,23.2,26.6,31.8,0.6,0.6,3.0,7.8,4.25
2011-04-19,61,29.7,22.5,25.1,29.9,5.7,5.7,8.0,10.5,3.11
2011-04-20,61,28.6,22.1,24.7,29.3,15.4,15.4,16.0,5.8,2.84
2011-04-21,53,29.6,22.1,24.9,29.5,4.3,4.3,13.0,7.1,2.84
2011-04-22,63,30.8,22.6,25.9,30.9,8.0,8.0,8.0,6.6,3.62
2011-04-23,63,29.3,21.1,24.4,28.9,18.7,18.7,11.0,6.4,3.65
2011-04-24,61,30.2,20.9,24.8,28.9,8.2,8.2,10.0,9.2,4.52
2011-04-25,61,29.4,21.1,24.7,28.9,5.4,5.4,6.0,6.1,4.28
2011-04-26,1,30.7,21.9,25.9,30.2,0.0,0.0,0.0,7.5,4.66
2011-04-27,53,29.9,21.8,25.7,30.2,0.9,0.9,3.0,6.5,4.13
2011-04-28,61,28.7,21.4,24.5,28.9,17.9,17.9,22.0,8.2,4.1
2011-04-29,53,28.0,21.6,24.6,28.6,3.2,3.2,8.0,6.2,3.32
2011-04-30,61,30.0,22.0,25.5,30.2,5.0,5.0,13.0,7.4,4.07
2011-05-01,61,29.2,21.8,25.3,30.3,11.1,11.1,16.0,5.8,4.04
2011-05-02,61,29.0,21.7,24.7,29.3,16.2,16.2,23.0,6.5,3.15
2011-05-03,63,27.5,21.8,23.5,27.8,62.4,62.4,23.0,7.7,2.28
2011-05-04,63,28.0,21.8,24.5,29.0,28.1,28.1,16.0,6.3,2.6
2011-05-05,61,30.6,21.7,25.6,30.7,5.7,5.7,11.0,6.9,4.0
2011-05-06,51,30.1,22.8,25.9,30.9,2.4,2.4,12.0,7.1,3.55
2011-05-07,53,29.8,23.1,26.0,31.3,4.6,4.6,14.0,5.1,3.51
2011-05-08,53,29.5,23.1,25.3,30.5,4.3,4.3,14.0,5.3,2.34
2011-05-09,61,31.4,21.8,26.2,31.4,10.7,10.7,17.0,5.5,4.17
2011-05-10,63,31.5,22.1,26.1,31.1,15.8,15.8,14.0,8.2,4.13
2011-05-11,63,30.7,22.2,25.1,29.8,50.0,50.0,22.0,7.5,3.04
2011-05-12,61,29.4,22.2,25.2,29.8,9.7,9.7,12.0,6.9,2.59
2011-05-13,61,31.1,23.3,27.3,32.6,4.6,4.6,9.0,6.2,3.66
2011-05-14,61,29.3,23.5,25.8,31.1,16.5,16.5,16.0,4.9,2.3
2011-05-15,61,31.1,23.5,26.9,32.2,11.0,11.0,16.0,7.6,3.62
2011-05-16,61,31.2,24.1,27.6,33.6,4.2,4.2,8.0,6.0,3.87
2011-05-17,63,30.5,24.0,26.9,33.0,23.9,23.9,18.0,7.4,3.57
2011-05-18,61,28.4,23.7,25.6,30.9,10.9,10.9,14.0,9.4,2.41
2011-05-19,63,30.0,23.2,25.4,30.5,16.9,16.9,21.0,11.1,2.72
2011-05-20,63,26.7,22.9,23.9,28.9,65.9,65.9,24.0,12.6,1.08
2011-05-21,65,24.1,22.7,23.4,28.2,119.3,119.3,24.0,6.9,0.72
2011-05-22,63,27.4,22.6,24.6,30.0,48.3,48.3,24.0,6.0,1.84
2011-05-23,63,25.5,22.6,23.9,29.1,45.9,45.9,24.0,6.0,1.59
2011-05-24,63,28.1,22.6,24.7,29.9,33.0,33.0,23.0,5.4,2.36
2011-05-25,55,29.8,22.9,26.1,31.5,4.4,4.4,14.0,5.4,2.79
2011-05-26,53,31.7,24.7,28.0,34.3,2.7,2.7,10.0,5.8,4.65
2011-05-27,61,31.9,24.3,27.5,33.8,14.4,14.4,16.0,6.2,4.2
2011-05-28,61,30.4,24.5,27.4,33.4,5.0,5.0,14.0,6.9,3.48
2011-05-29,63,31.4,24.6,27.2,33.3,19.3,19.3,18.0,6.4,3.62
2011-05-30,63,26.8,23.8,25.3,30.9,31.9,31.9,23.0,5.7,1.31
2011-05-31,63,26.0,23.6,24.6,29.9,29.6,29.6,24.0,8.0,1.31
2011-06-01,63,28.7,23.6,25.1,30.6,25.5,25.5,24.0,8.6,1.94
2011-06-02,55,29.7,23.9,26.1,31.9,9.0,9.0,18.0,5.9,2.72
2011-06-03,53,31.2,24.0,27.2,33.3,4.9,4.9,17.0,4.6,3.52
2011-06-04,53,31.8,24.2,27.8,34.2,4.7,4.7,13.0,4.7,4.16
2011-06-05,53,32.0,24.7,28.3,34.5,3.3,3.3,13.0,6.0,4.55
2011-06-06,61,32.7,25.0,28.5,35.2,6.5,6.5,12.0,5.1,4.78
2011-06-07,63,32.1,24.9,27.9,34.1,20.5,20.5,15.0,5.9,4.66
2011-06-08,63,28.8,24.4,26.2,31.6,21.0,21.0,21.0,7.2,2.31
2011-06-09,61,25.9,24.1,24.9,30.4,16.9,16.9,22.0,5.1,1.06
2011-06-10,63,30.5,24.5,26.9,32.9,17.2,17.2,18.0,8.4,3.76
2011-06-11,63,27.4,24.3,25.5,31.1,21.0,21.0,18.0,5.2,1.26
2011-06-12,61,30.7,24.2,26.9,33.0,6.5,6.5,10.0,4.8,3.01
2011-06-13,61,30.7,25.3,27.8,34.3,11.1,11.1,16.0,5.4,3.68
2011-06-14,61,30.4,25.4,27.9,34.1,13.1,13.1,12.0,6.2,2.68
2011-06-15,63,31.4,25.5,27.7,33.7,19.6,19.6,16.0,8.8,2.72
2011-06-16,53,31.0,25.7,27.9,33.2,5.7,5.7,17.0,14.1,2.98
2011-06-17,63,31.4,25.3,28.0,33.5,10.5,10.5,16.0,14.4,2.47
2011-06-18,63,30.7,25.0,27.2,33.0,21.8,21.8,24.0,12.5,2.09
2011-06-19,63,32.3,25.4,28.3,34.5,21.3,21.3,11.0,7.6,4.15
2011-06-20,63,32.0,25.4,28.1,34.7,13.0,13.0,15.0,8.5,4.22
2011-06-21,63,32.0,25.5,28.1,34.6,21.4,21.4,21.0,8.1,3.79
2011-06-22,65,31.4,25.7,27.5,33.9,25.9,25.9,24.0,8.2,2.98
2011-06-23,63,29.1,25.7,27.3,33.6,30.3,30.3,23.0,5.8,2.19
2011-06-24,63,29.0,25.6,26.8,33.0,19.1,19.1,24.0,6.8,1.6
2011-06-25,63,31.7,25.3,27.5,33.9,22.7,22.7,23.0,6.6,3.3
2011-06-26,63,29.0,25.1,26.2,32.0,31.2,31.2,24.0,7.3,1.15
2011-06-27,63,27.1,24.4,25.5,31.1,34.4,34.4,24.0,7.4,0.95
2011-06-28,63,25.8,24.5,25.1,30.4,52.7,52.7,24.0,8.6,0.67
2011-06-29,63,25.9,24.3,25.1,30.7,72.8,72.8,24.0,7.7,0.76
2011-06-30,65,25.4,24.3,25.0,30.6,128.8,128.8,24.0,9.9,0.65
2011-07-01,63,25.1,24.4,24.7,30.1,35.8,35.8,22.0,9.2,0.68
2011-07-02,63,26.9,24.5,25.3,30.5,38.7,38.7,24.0,13.4,1.06
2011-07-03,63,29.8,24.5,26.3,32.0,30.5,30.5,24.0,9.4,2.18
2011-07-04,53,29.1,24.6,26.5,32.1,5.2,5.2,18.0,5.1,2.35
2011-07-05,61,30.6,24.6,27.4,33.3,10.5,10.5,15.0,6.7,3.91
2011-07-06,63,31.5,24.6,27.0,33.0,17.5,17.5,22.0,10.7,3.87
2011-07-07,63,29.8,24.4,26.2,31.8,43.3,43.3,24.0,10.0,2.44
2011-07-08,63,28.9,24.5,26.2,32.1,26.0,26.0,24.0,7.6,1.98
2011-07-09,63,30.6,24.8,27.3,33.3,22.7,22.7,21.0,7.1,3.19
2011-07-10,61,31.3,25.2,27.9,34.4,12.7,12.7,18.0,4.4,3.5
2011-07-11,61,31.8,25.5,28.4,35.3,8.5,8.5,17.0,4.5,3.83
2011-07-12,63,31.3,25.7,27.6,34.4,17.9,17.9,22.0,4.7,2.95
2011-07-13,63,31.7,25.2,28.0,34.6,22.6,22.6,15.0,4.4,3.82
2011-07-14,63,30.0,25.3,27.1,33.3,19.5,19.5,24.0,5.2,2.55
2011-07-15,63,28.5,24.9,26.5,32.4,20.9,20.9,24.0,6.2,1.73
2011-07-16,63,29.3,24.9,26.8,32.9,17.4,17.4,24.0,4.7,2.44
2011-07-17,65,30.5,24.9,27.2,33.1,44.8,44.8,24.0,10.2,3.18
2011-07-18,63,29.1,25.1,26.2,31.6,59.7,59.7,24.0,11.3,1.42
2011-07-19,63,26.5,25.0,25.6,31.1,33.3,33.3,24.0,9.0,0.89
2011-07-20,65,32.4,25.0,26.7,32.1,36.0,36.0,20.0,13.3,2.52
2011-07-21,63,29.1,24.6,26.0,31.0,30.9,30.9,23.0,12.6,1.63
2011-07-22,63,30.0,24.0,26.1,31.7,30.9,30.9,24.0,7.9,2.3
2011-07-23,61,30.1,24.2,26.7,32.5,11.9,11.9,22.0,5.5,2.41
2011-07-24,53,30.6,25.0,27.7,33.6,1.8,1.8,6.0,5.9,3.17
2011-07-25,63,31.8,25.1,28.3,34.8,17.7,17.7,15.0,5.2,4.07
2011-07-26,61,30.1,25.1,27.3,33.6,9.7,9.7,24.0,8.7,3.16
2011-07-27,63,30.6,25.1,26.9,33.1,22.0,22.0,24.0,5.0,2.34
2011-07-28,55,32.1,25.1,27.6,34.2,6.6,6.6,19.0,4.7,3.26
2011-07-29,63,30.4,25.2,27.6,33.9,16.7,16.7,14.0,5.2,2.8
2011-07-30,61,30.7,25.4,27.7,34.0,4.6,4.6,12.0,5.6,3.02
2011-07-31,51,31.9,25.2,28.4,35.1,1.6,1.6,6.0,5.4,3.9
2011-08-01,53,32.6,26.3,29.5,36.7,1.5,1.5,5.0,4.5,4.21
2011-08-02,63,34.3,25.7,29.1,36.0,33.7,33.7,14.0,8.0,4.64
2011-08-03,63,31.3,25.4,27.7,34.0,25.6,25.6,18.0,8.0,2.73
2011-08-04,63,28.8,25.3,26.4,32.0,33.5,33.5,24.0,9.4,1.46
2011-08-05,63,28.3,24.9,25.9,31.5,40.3,40.3,24.0,11.0,0.97
2011-08-06,55,27.1,24.8,25.8,31.1,11.6,11.6,23.0,8.0,1.14
2011-08-07,65,30.3,24.9,26.3,31.9,84.5,84.5,22.0,8.7,1.54
2011-08-08,63,27.7,24.3,25.7,31.0,33.4,33.4,24.0,8.8,1.0
2011-08-09,63,26.4,24.2,25.1,29.9,60.0,60.0,24.0,11.7,1.0
2011-08-10,63,25.3,23.9,24.6,29.8,23.8,23.8,24.0,7.3,0.67
2011-08-11,63,31.5,23.9,26.7,32.2,11.8,11.8,17.0,9.1,3.35
2011-08-12,63,32.3,24.7,27.7,33.9,13.4,13.4,14.0,6.3,4.06
2011-08-13,63,29.0,24.6,26.3,32.0,18.2,18.2,21.0,9.4,2.23
2011-08-14,61,28.4,24.3,25.9,31.9,21.3,21.3,24.0,4.6,1.94
2011-08-15,63,27.3,23.7,25.3,31.0,32.9,32.9,24.0,6.5,1.67
2011-08-16,63,26.3,23.3,24.7,30.2,46.7,46.7,24.0,6.1,0.87
2011-08-17,61,26.9,23.4,24.8,30.1,12.2,12.2,22.0,6.0,1.51
2011-08-18,63,29.7,23.6,25.9,31.4,17.7,17.7,22.0,5.0,2.33
2011-08-19,53,30.5,23.9,27.5,33.6,1.6,1.6,7.0,6.5,4.2
2011-08-20,61,32.1,24.9,28.0,34.7,9.5,9.5,15.0,6.8,4.29
2011-08-21,63,30.1,25.0,26.9,33.4,20.6,20.6,21.0,4.8,2.67
2011-08-22,63,27.4,24.9,25.6,31.4,28.0,28.0,24.0,8.8,1.46
2011-08-23,65,28.9,24.7,26.3,32.3,63.9,63.9,24.0,5.4,2.09
2011-08-24,65,26.3,24.3,25.1,30.6,93.6,93.6,20.0,8.8,0.8
2011-08-25,61,29.1,24.1,26.5,32.2,14.1,14.1,16.0,6.1,2.83
2011-08-26,61,30.8,24.2,26.7,32.6,12.6,12.6,14.0,7.9,3.44
2011-08-27,61,32.5,24.3,27.7,33.8,14.4,14.4,11.0,10.6,4.67
2011-08-28,55,32.1,24.7,28.3,34.7,2.5,2.5,5.0,7.4,4.51
2011-08-29,1,33.4,25.2,29.3,35.9,0.0,0.0,0.0,9.5,4.87
2011-08-30,63,33.3,25.0,28.7,35.4,12.3,12.3,6.0,8.2,4.85
2011-08-31,61,32.2,25.0,27.9,34.2,12.4,12.4,14.0,6.5,4.31
2011-09-01,55,31.7,25.0,27.5,33.4,7.1,7.1,17.0,8.9,3.93
2011-09-02,61,31.3,24.9,27.0,33.3,9.6,9.6,21.0,6.0,3.84
2011-09-03,55,31.8,24.9,28.0,34.5,4.1,4.1,7.0,5.4,3.8
2011-09-04,61,32.7,25.6,28.7,35.7,14.3,14.3,14.0,5.1,4.44
2011-09-05,63,31.0,25.0,27.3,33.7,15.3,15.3,21.0,5.6,3.38
2011-09-06,63,29.6,24.8,26.4,32.2,26.6,26.6,22.0,5.4,2.2
2011-09-07,63,26.2,24.3,25.2,30.6,28.1,28.1,24.0,10.1,0.93
2011-09-08,55,28.7,24.3,25.8,30.9,11.6,11.6,23.0,8.7,1.56
2011-09-09,63,32.2,24.6,27.3,32.9,16.3,16.3,14.0,7.9,3.33
2011-09-10,61,31.0,24.4,27.9,33.9,13.3,13.3,10.0,4.0,3.65
